stratum,product_clean,meddra_pt,a,expected,prr,ror,eb05,ic,ic025,n_methods,robust_signal,ror_lower
Age 18-39,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Blood Cholesterol Increased,5,0.449879064767536,13.4127565982405,14.925430032543,2.15981195333572,2.53361586720349,1.69817794494261,4,TRUE,5.77414727733431
Age 18-39,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Nervousness,5,1.13302875571083,4.68381976446493,5.25882120383488,0.856208038954561,1.75188142335548,0.916443501094596,3,TRUE,2.16011478064276
Age 18-39,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Renal Disorder,5,0.799785004031174,6.86234058514629,7.69783100081758,1.35070081152543,2.08115861020615,1.24572068794527,4,TRUE,3.11334568630291
Age 18-39,KRATOM,Cardiac Hypertrophy,5,0.161918839021768,Inf,334.953488372093,3.55186475532532,3.05470538126411,2.21926745900323,4,TRUE,18.4669711407443
Age 18-39,KRATOM,Contusion,5,0.841977962913195,7.11420667852203,7.76690102758248,1.27789175895099,2.03507063790165,1.19963271564077,4,TRUE,3.0173903794988
Age 18-39,KRATOM,Excoriation,5,0.291453910239183,37.3495850622407,37.1963824289406,2.76045237530672,2.79685437504525,1.96141645278437,4,TRUE,10.6295578233509
Age 18-39,KRATOM,Needle Track Marks,5,0.161918839021768,Inf,334.953488372093,3.55186475532532,3.05470538126411,2.21926745900323,4,TRUE,18.4669711407443
Age 18-39,MODERE BURN,Dehydration,5,0.849771566783123,6.01884952876178,7.42424242424242,1.26483593218219,2.02671635014242,1.19127842788154,4,TRUE,2.95229445166092
Age 18-39,NOSE SLAP,Dyspnoea,5,0.673474872346144,7.46935905163753,20.7925509486999,1.59360585043255,2.22864466891915,1.39320674665827,4,TRUE,4.65326896632069
Age 18-39,OMEGAPLEX,Convulsion,5,1.15385649019081,4.39456831119545,5.4377358490566,0.83027661885138,1.73359756542953,0.898159643168645,3,TRUE,2.15338212098082
Age 18-39,"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",Choking,5,0.0717549045955388,73.7698412698413,319.043392504931,4.57706235491202,3.26596287718975,2.43052495492886,4,TRUE,51.7910288581892
Age 18-39,OXYELITE PRO,Blood Alkaline Phosphatase Increased,5,0.597420048374093,8.87406873347753,10.4227405247813,1.76239991345765,2.32531578139677,1.48987785913589,4,TRUE,4.20386476511394
Age 18-39,OXYELITE PRO,Hepatitis,5,0.58210158559527,9.12404250061774,10.7172161172161,1.79892449110021,2.34559567570634,1.51015775344546,4,TRUE,4.31916053200485
Age 18-39,OXYELITE PRO,Hepatitis Acute,5,0.291050792797635,19.6305156831473,22.9928926794598,2.76234927740398,2.79758938145032,1.96215145918944,4,TRUE,8.96619720679964
Age 18-39,PLEXUS SLIM,Nausea,5,1.80623488309594,2.77678104208716,4.02282661486158,0.190607704982537,1.253892164008,0.41845424174712,3,TRUE,1.37353596079491
Age 18-39,PLEXUS SLIM,Vomiting,5,1.6647406611126,3.0140376501136,4.42162547675897,0.307263512182799,1.34523742016914,0.509799497908258,3,TRUE,1.50948151766396
Age 18-39,SYNC,Diarrhoea,5,0.757860790110185,6.64758497316637,12.2850759606792,1.42687902437027,2.12845935343981,1.29302143117893,4,TRUE,3.75588447948811
Age 18-39,SYNC,Vomiting,5,1.28056973931739,3.91983122362869,6.83658408012652,0.68182878128677,1.62709267600176,0.79165475374088,3,TRUE,2.09258753685326
Age 18-39,THINOGENICS,Heart Rate Increased,5,0.486965869389949,10.37109375,24.4788979136805,2.04915603355701,2.47835951831943,1.64292159605855,4,TRUE,6.38683332031418
Age 18-39,VITAMIN B6,Paraesthesia,5,0.365493147003494,14.0643939393939,20.9842374885065,2.44856314034393,2.66783731718314,1.83239939492226,4,TRUE,7.50840849771709
Age 18-39,VITAPEARL PRENATAL MULTIVITAMIN WITH DHA,Abortion Spontaneous,5,0.137866165009406,37.8848114169215,81.7549467275495,3.76224801062804,3.10810595933364,2.27266803707276,4,TRUE,23.1885627994064
Age 18-39,5 HOUR ENERGY,Death,4,0.817522171459285,4.93945442448437,6.57847533632287,0.817083559502182,1.77209776148857,0.848424289114414,3,TRUE,2.2715927134592
Age 18-39,ADVOCARE THERMOPLUS,Nausea,4,0.69470572426767,5.77631067961165,18.6535662299854,1.0472494036686,1.9132696990708,0.989596226696644,4,TRUE,2.93574451865867
Age 18-39,AG1 WHOLE FOOD DIETARY SUPPLEMENT,Abdominal Pain,4,0.854608976081699,4.71555555555556,6.52096365610298,0.754230537138492,1.73204854077174,0.808375068397582,3,TRUE,2.18311547226224
Age 18-39,AG1 WHOLE FOOD DIETARY SUPPLEMENT,Alanine Aminotransferase Increased,4,0.403117441547971,10.1047619047619,14.4005974112181,1.81008047437515,2.31693948811206,1.3932660157379,4,TRUE,4.79829164260843
Age 18-39,AG1 WHOLE FOOD DIETARY SUPPLEMENT,Aspartate Aminotransferase Increased,4,0.405133028755711,10.0534686971235,14.325701706109,1.8031481156746,2.31372325350169,1.39004978112753,4,TRUE,4.77355114547889
Age 18-39,AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Alanine Aminotransferase Increased,4,0.429991937651169,9.47193877551021,13.2467175572519,1.72028029114777,2.27463488716395,1.35096141478979,4,TRUE,4.46811364167348
Age 18-39,ARBONNE ESSENTIALS DAILY FIBER BOOST,Rash,4,0.69067454985219,5.86719367588933,7.71328671328671,1.0554634202633,1.91814586991681,0.994472397542648,4,TRUE,2.69955172950887
Age 18-39,ARBONNE ESSENTIALS DIGESTION PLUS,Pruritus,4,1.21580220370868,3.31456657730116,4.1407581545695,0.25323580399707,1.39104175173771,0.467368279363549,3,TRUE,1.48475530870346
Age 18-39,ARBONNE ESSENTIALS DIGESTION PLUS,Rash,4,0.828809459822628,4.8866930171278,6.20479145619859,0.797662869593392,1.75979075241634,0.83611728004218,3,TRUE,2.21959886932447
Age 18-39,ARBONNE ESSENTIALS DIGESTION PLUS,Urticaria,4,0.96748185971513,4.1768018018018,5.27310492329207,0.578231372281004,1.61658233187923,0.692908859505075,3,TRUE,1.88832835325023
Age 18-39,ARBONNE ESSENTIALS ENERGY FIZZ STICKS - CITRUS,Rash,4,0.483472184896533,8.38848108413326,12.1310228233305,1.55666465375265,2.19396884634676,1.2702953739726,4,TRUE,3.99223090752908
Age 18-39,ARBONNE ESSENTIALS GREENS BALANCE,Hypersensitivity,4,0.668099973125504,6.03165584415584,9.34247491638796,1.10234670700652,1.94576124729276,1.0220877749186,4,TRUE,2.89203291314177
Age 18-39,ARBONNE ESSENTIALS PROTEIN SHAKE MIX - CHOCOLATE,Pharyngeal Oedema,4,0.273716742811072,15.1991807475678,20.1547746371276,2.34380869789709,2.54004760300465,1.61637413063049,4,TRUE,7.01177570649416
Age 18-39,ARBONNE ESSENTIALS PROTEIN SHAKE MIX - CHOCOLATE,Urticaria,4,0.846546627250739,4.77541827541828,6.17966754998796,0.767663215259674,1.74066081412874,0.816987341754577,3,TRUE,2.17888498294458
Age 18-39,ARBONNE ESSENTIALS PROTEIN SHAKE MIX - VANILLA,Rash,4,0.7252082773448,5.58705063052889,7.27151310228233,0.986567543061398,1.87689798270332,0.95322451032916,3,TRUE,2.56116222855962
Age 18-39,CELL-U-LOSS,Dyspnoea,4,1.05831765654394,3.79519918283963,5.65852631578947,0.450699166865645,1.52993565070763,0.606262178333469,3,TRUE,1.75399633362645
Age 18-39,EXEMPTION 4,Cardiac Arrest,4,1.16178446654125,3.60059098744152,4.09383529411765,0.317966340457781,1.437191724759,0.513518252384838,3,TRUE,1.54798217029038
Age 18-39,EXEMPTION 4,Dysarthria,4,0.63370061811341,6.97614503816794,7.90533936651584,1.17685257367217,1.98888529042785,1.06521181805369,4,TRUE,2.90450873788639
Age 18-39,EXEMPTION 4,Vaginal Haemorrhage,4,0.6689062080086,6.56578356533453,7.44501278772379,1.10064580329115,1.94476582749184,1.02109235511768,4,TRUE,2.74477158689989
Age 18-39,FRUTA PLANTA,Palpitations,4,0.614888470841172,6.5685234305924,9.62523597372197,1.21928641293657,2.01302560574707,1.08935213337291,4,TRUE,3.11929876475154
Age 18-39,GARCINIA CAMBOGIA,Alanine Aminotransferase Increased,4,0.107497984412792,37.9489795918367,331.717557251908,3.57840488208284,2.88897347424911,1.96530000187494,4,TRUE,17.7974300164613
Age 18-39,GARCINIA CAMBOGIA,Aspartate Aminotransferase Increased,4,0.108035474334856,37.756345177665,329.992405063291,3.57210599436077,2.88769759971016,1.96402412733599,4,TRUE,17.7051708717941
Age 18-39,HERBAL CLEANSE WITH CITRUS FIBER DRINK,Dizziness,4,1.04649287825853,3.83832644628099,5.72959545777147,0.466676501865048,1.54092481174275,0.617251339368589,3,TRUE,1.77598002068734
Age 18-39,HERBALIFE AMINOGEN,Vomiting,4,1.15251276538565,3.4810912071186,5.58767772511848,0.329374815680973,1.4452635850876,0.521590112713437,3,TRUE,1.60455404595163
Age 18-39,HERBALIFE CELL ACTIVATOR,Anxiety,4,1.29185702768073,3.11657214870825,3.90025053354366,0.166756604438817,1.3284694721298,0.404795999755636,3,TRUE,1.39267996647678
Age 18-39,HERBALIFE CELL ACTIVATOR,Jaundice,4,0.732464391292663,5.53760029856316,7.10245429089112,0.972500389232576,1.86837903698729,0.944705564613131,3,TRUE,2.52730616927702
Age 18-39,HERBALIFE CELL-U-LOSS,Anxiety,4,1.17952163396936,3.41430871865654,4.34723418921248,0.296389653219513,1.42187462235141,0.498201149977255,3,TRUE,1.53549820002539
Age 18-39,HERBALIFE FLORAFIBER,Abdominal Pain,4,0.569739317387799,7.07809523809524,11.5453215037044,1.32652912879346,2.07266572942515,1.14899225705099,4,TRUE,3.45665112779316
Age 18-39,HERBALIFE SNACK DEFENSE,Vomiting,4,1.28056973931739,3.13256059009484,4.72730586948596,0.179267975533025,1.33758605880678,0.413912586432615,3,TRUE,1.41831415808863
Age 18-39,HERBALIFE THERMO-BOND,Headache,4,0.990325181402849,4.05733005733006,6.09047261815454,0.545083157512346,1.59429784765969,0.670624375285525,3,TRUE,1.88759175609262
Age 18-39,HERBALIFE TOTAL CONTROL,Asthenia,4,0.846546627250739,4.79250161603103,5.96503432072603,0.767663215259674,1.74066081412874,0.816987341754577,3,TRUE,2.16372385251975
Age 18-39,HERBALIFE TOTAL CONTROL,Jaundice,4,0.891695780704112,4.5456774984672,5.64904077262597,0.694001858898604,1.69308112332785,0.769407650953688,3,TRUE,2.05000209386279
Age 18-39,HYDROXYCUT,Blood Alkaline Phosphatase Increased,4,0.91185165278151,4.56974215594905,5.2673311095929,0.662293742833572,1.67233649288979,0.748663020515632,3,TRUE,1.98561201519515
Age 18-39,HYDROXYCUT,Hepatic Necrosis,4,0.233808116097823,21.1350574712644,23.9722373434948,2.55815778303003,2.61645023509382,1.69277676271966,4,TRUE,8.26848346300189
Age 18-39,HYDROXYCUT,International Normalised Ratio Increased,4,0.479306638000537,9.13948431189811,10.5176047904192,1.56876309063444,2.20009243276603,1.27641896039187,4,TRUE,3.86406429933184
Age 18-39,HYDROXYCUT CAFFEINE-FREE CAPLETS,Renal Failure,4,0.144047299113142,29.468253968254,41.7458267716535,3.20262487455896,2.80468645194912,1.88101297957496,4,TRUE,13.82034816677
Age 18-39,HYDROXYCUT HARDCORE CAPSULES,Fear,4,0.254098360655738,17.9259259259259,20.9298023715415,2.44520616948139,2.57710038294819,1.65342691057403,4,TRUE,7.47275181469672
Age 18-39,HYDROXYCUT HARDCORE CAPSULES,Hepatic Function Abnormal,4,0.254098360655738,17.9259259259259,20.9298023715415,2.44520616948139,2.57710038294819,1.65342691057403,4,TRUE,7.47275181469672
Age 18-39,HYDROXYCUT HARDCORE CAPSULES,Hepatic Steatosis,4,0.221311475409836,21.0434782608696,24.5056429232192,2.63239754089858,2.6412307203679,1.71755724799374,4,TRUE,8.64960044710497
Age 18-39,HYDROXYCUT HARDCORE CAPSULES,Myocardial Infarction,4,0.639344262295082,6.54054054054054,7.67639334695069,1.16436204161317,1.98172126628169,1.05804779390753,4,TRUE,2.8632289094817
Age 18-39,HYDROXYCUT MAX LIQUID CAPS,Anxiety,4,0.842515452835259,4.78389694041868,6.62102061152777,0.774426748304001,1.74498630719774,0.821312834823579,3,TRUE,2.21647950129909
Age 18-39,HYDROXYCUT MAX LIQUID CAPS,Pain,4,0.824375167965601,4.89020576131687,6.77665791025572,0.805261278376218,1.76461313587318,0.840939663499023,3,TRUE,2.26836880241908
Age 18-39,HYDROXYCUT RAPID RELEASE CAPLETS,Liver Function Test Abnormal,4,0.235823703305563,17.2961023851076,30.943508188939,2.54653345740959,2.61249294531019,1.68881947293603,4,TRUE,8.82923950780263
Age 18-39,HYDROXYCUT REGULAR RAPID RELEASE,Liver Function Test Abnormal,4,0.288228970706799,14.1475487862922,22.6856396866841,2.27313708388551,2.51323832081113,1.58956484843697,4,TRUE,6.98830181336053
Age 18-39,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Cardiac Disorder,4,0.699811878527278,6.21222410865874,7.06197122379695,1.03691167191172,1.90711678160148,0.983443309227324,4,TRUE,2.61642765142802
Age 18-39,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Hepatic Function Abnormal,4,0.516527815103467,8.74313022700119,9.90169747265183,1.46409361800109,2.14627530946399,1.22260183708983,4,TRUE,3.59625454095025
Age 18-39,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Multiple Injuries,4,0.133297500671862,59.0161290322581,60.701244813278,3.30336341775658,2.82896971055273,1.90529623817857,4,TRUE,16.2315306055602
Age 18-39,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Obesity,4,0.266595001343725,19.6720430107527,21.8285477178423,2.37979883302309,2.55338850539204,1.62971503301788,4,TRUE,7.32123882111404
Age 18-39,JACK3D,Blood Creatine Phosphokinase Increased,4,0.231792528890083,18.1726883037355,23.7175901022055,2.5698765314401,2.62041840952429,1.69674493715013,4,TRUE,8.29002604333862
Age 18-39,JACK3D,Chest Discomfort,4,0.509943563558183,8.01404266810694,10.3717551798047,1.48206491447795,2.15565032514803,1.23197685277387,4,TRUE,3.67759587358334
Age 18-39,JACK3D,Chest Pain,4,1.03843052942757,3.88632792037716,4.91902834008097,0.477672482749648,1.54846570376579,0.624792231391631,3,TRUE,1.75451784077551
Age 18-39,JACK3D,Death,4,1.04461166353131,3.86305649570424,4.8882373232149,0.469234744601183,1.54268083096254,0.619007358588382,3,TRUE,1.74359359680618
Age 18-39,JACK3D,Tachycardia,4,0.435769954313357,9.41796255157093,12.2223776223776,1.70168224913695,2.26569918891698,1.34202571654282,4,TRUE,4.32512928186149
Age 18-39,KRATOM,Atelectasis,4,0.161918839021768,119.51867219917,90.9536842105263,3.04930394957158,2.76519876406912,1.84152529169496,4,TRUE,14.2667154198565
Age 18-39,KRATOM,Delusion,4,0.97151303413061,4.59687200766039,5.13044687189672,0.572326069173517,1.61262468023617,0.688951207862007,3,TRUE,1.87299606320772
Age 18-39,KRATOM,Drug Abuse,4,0.291453910239183,23.903734439834,24.7917703349282,2.25789156955298,2.50734775785026,1.5836742854761,4,TRUE,7.08490251178968
Age 18-39,KRATOM,Drug Dependence,4,0.777210427304488,5.97593360995851,6.63758664955071,0.888658597062618,1.81692876503217,0.89325529265801,3,TRUE,2.3732427412308
Age 18-39,KRATOM,Foaming At Mouth,4,0.323837678043537,19.9197786998617,20.9747368421053,2.11312017575322,2.44949298725932,1.52581951488516,4,TRUE,6.26156036650232
Age 18-39,KRATOM,Restless Legs Syndrome,4,0.453372749260951,11.951867219917,12.9771428571429,1.64645732933305,2.23881270762017,1.31513923524601,4,TRUE,4.26872449725052
Age 18-39,LACTAID FAST ACT,Abdominal Pain,4,1.02553077129804,3.92804232804233,5.16958464881709,0.495442258311272,1.56061372080378,0.636940248429623,3,TRUE,1.78706118371142
Age 18-39,LE-VEL THRIVE,Headache,4,0.630206933619995,6.37923637923638,13.0587289679563,1.18463935295398,1.99333805643449,1.06966458406033,4,TRUE,3.22298186949866
Age 18-39,LE-VEL THRIVE,Heart Rate Increased,4,0.426095135716205,9.46229716831053,19.9836326076593,1.73295990807244,2.28069269034314,1.35701921796898,4,TRUE,4.92722538659897
Age 18-39,LIPODRENE,Vomiting,4,0.896398817522172,4.47689297004365,8.78334461746784,0.686540721880151,1.6882139611202,0.764540488746044,3,TRUE,2.16910068627204
Age 18-39,MITRAGYNINE,Death,4,0.272507390486428,14.8423153692615,38.219730941704,2.34985729154781,2.54230436115458,1.61863088878042,4,TRUE,8.11244154378315
Age 18-39,MNS 3,Diarrhoea,4,1.06100510615426,3.78979591836735,5.25181598062954,0.447092499543756,1.52744974496481,0.603776272590652,3,TRUE,1.7347923208432
Age 18-39,MODERE BURN,Constipation,4,0.548239720505241,7.5131845841785,9.23555899528601,1.38054165170555,2.10195631888389,1.17828284650973,4,TRUE,3.37538758732811
Age 18-39,NATURAL ACCELERATOR ARIZONA NUTRITIONAL SUPPLEMENTS,Abdominal Pain Upper,4,0.756248320343994,5.32616487455197,7.921842421179,0.927330025283065,1.84080333409245,0.917129861718286,3,TRUE,2.51715904709468
Age 18-39,NO XPLODE,Rhabdomyolysis,4,0.369658693899489,11.1301087364079,14.7115966386555,1.93030783544121,2.37140378413811,1.44773031176395,4,TRUE,5.14479705912576
Age 18-39,OMEGAPLEX,Blood Pressure Increased,4,1.02889008331094,3.93521837249436,4.81736046294568,0.490793593855522,1.55744031087332,0.633766838499164,3,TRUE,1.76365769463422
Age 18-39,OMEGAPLEX,Dehydration,4,0.7747917226552,5.25416518964906,6.48224159402242,0.893068144553904,1.81966344474063,0.895989972366469,3,TRUE,2.36697276149416
Age 18-39,OMEGAPLEX,Paraesthesia,4,0.708142972319269,5.76059075009716,7.12088452088452,1.02020227195113,1.89713380733335,0.973460334959194,4,TRUE,2.59756522906839
Age 18-39,OXYELITE PRO,Back Pain,4,0.911448535339962,4.50648360030511,5.29469595824736,0.662921123390882,1.6727484756752,0.749075003301038,3,TRUE,1.98829079645723
Age 18-39,OXYELITE PRO,International Normalised Ratio Increased,4,0.314028486965869,14.0066382171645,16.4826168224299,2.15545887722467,2.46677381377271,1.54310034139855,4,TRUE,5.97853863002688
Age 18-39,OXYELITE PRO,Liver Injury,4,0.919107766729374,4.46763460375076,5.24852593157114,0.651047297523668,1.66494084994199,0.741267377567827,3,TRUE,1.97124002671
Age 18-39,OXYELITE PRO,Transaminases Increased,4,0.199140016124698,23.5566188197767,27.5271028037383,2.77431824356277,2.68627168459139,1.76259821221723,4,TRUE,9.65920019320533
Age 18-39,PINK PUSSYCAT,Headache,4,0.990325181402849,4.05733005733006,6.09047261815454,0.545083157512346,1.59429784765969,0.670624375285525,3,TRUE,1.88759175609262
Age 18-39,PLEXUS SLIM,Abdominal Pain,4,0.740661112604139,5.44249084249084,7.89605106702547,0.956772974030708,1.85881590525894,0.935142432884776,3,TRUE,2.56105164704677
Age 18-39,PLEXUS SLIM,Fatigue,4,0.773851115291588,5.20693884702996,7.5342195078139,0.894786614974752,1.82072833278246,0.897054860408303,3,TRUE,2.44412011324599
Age 18-39,SHAKEOLOGY CHOCOLATE BAG 30 SERVING,Dehydration,4,0.249932813759742,16.3340659340659,27.504531085353,2.46768460789112,2.58509174551774,1.66141827314358,4,TRUE,8.19438058457195
Age 18-39,SHAKEOLOGY CHOCOLATE BAG 30 SERVING,Diarrhoea,4,0.757860790110185,5.30857142857143,8.4886433815961,0.924318218616523,1.83895273624483,0.915279263870665,3,TRUE,2.54388125411086
Age 18-39,SHAKEOLOGY CHOCOLATE BAG 30 SERVING,Vomiting,4,1.28056973931739,3.13256059009484,4.72730586948596,0.179267975533025,1.33758605880678,0.413912586432615,3,TRUE,1.41831415808863
Age 18-39,THERMOPLUS,Abdominal Pain,4,0.626713249126579,6.43376623376623,10.00451843044,1.19246838865176,1.99780460811638,1.07413113574222,4,TRUE,3.09622332514985
Age 18-39,TRIM,Nausea,4,0.69470572426767,5.77631067961165,18.6535662299854,1.0472494036686,1.9132696990708,0.989596226696644,4,TRUE,2.93574451865867
Age 18-39,TRUVY ALTER,Abdominal Pain Upper,4,0.252082773447998,15.9956989247312,134.825993555317,2.456039107359,2.58096164417243,1.65728817179827,4,TRUE,7.2476942428384
Age 18-39,TRUVY TRUFIX,Vomiting,4,0.512227895726955,7.8377239199157,61.5118483412322,1.47580458207882,2.15239086257543,1.22871739020127,4,TRUE,3.30898255870986
Age 18-39,VITAMIN B6,Arthralgia,4,0.159097016930933,26.5214285714286,37.5651063829787,3.0724552988175,2.77136225546148,1.84768878308732,4,TRUE,12.4701545356343
Age 18-39,VITAMIN B6,Muscle Twitching,4,0.0881483472184897,50.1756756756757,70.9392,3.82569336372472,2.93567300792904,2.01199953555488,4,TRUE,23.0474417249336
Age 18-39,VITAMIN B6,Tinnitus,4,0.0601988712711637,77.3541666666667,108.771428571429,4.27987071641912,3.0059140197597,2.08224054738554,4,TRUE,34.5034949872895
Age 18-39,5 HOUR ENERGY,Convulsion,3,0.669981187852728,4.51581508515815,5.88207297726071,0.405223820007864,1.58086958918035,0.53345190999079,3,TRUE,1.83258693838336
Age 18-39,5 HOUR ENERGY,Myocardial Infarction,3,0.18865896264445,16.4977777777778,21.9809869685965,2.15344244430795,2.34549330790321,1.29807562871364,4,TRUE,6.74157629495898
Age 18-39,5 HOUR ENERGY BERRY,Convulsion,3,0.260548239720505,11.6293013555787,20.2916413681441,1.71792024461667,2.20224325946413,1.15482558027457,4,TRUE,4.99347439721177
Age 18-39,5-HOUR ENERGY,Death,3,0.408761085729643,7.39601990049751,11.3927547861974,1.09759597364737,1.94538195876046,0.897964279570896,4,TRUE,3.09226674497996
Age 18-39,5-HOUR ENERGY EXTRA STRENGTH BERRY,Convulsion,3,0.186105885514647,16.285401459854,36.5351548269581,2.1716119238881,2.35085177477626,1.3034340955867,4,TRUE,7.17620260511586
Age 18-39,ADVOCARE OMEGAPLEX,Dehydration,3,0.274926095135716,11.0745156482861,16.2652668696907,1.64462813096255,2.17522429012626,1.12780661093669,4,TRUE,4.64424755042689
Age 18-39,ADVOCARE THERMOPLUS,Vomiting,3,0.640284869658694,4.69705263157895,9.5554971067859,0.469133533020541,1.61796063389264,0.570542954703078,3,TRUE,1.8826032326416
Age 18-39,AMP ENERGY DRINK,Heart Rate Increased,3,0.182612201021231,16.5311111111111,108.604883462819,2.19685215804714,2.35821681552385,1.31079913633429,4,TRUE,5.60099183175296
Age 18-39,ARBONNE ESSENTIALS BODY CLEANSE,Rash,3,0.310803547433486,9.75459317585302,15.1901163669337,1.47649709479621,2.10993061603667,1.06251293684711,4,TRUE,4.11721748351855
